state	yr	qtr	index_nsa	index_sa	note
MA	1996	2	105.11	104.76	
MA	1996	3	106.89	105.73	
MA	1996	4	106.75	106.93	
MA	1997	1	106.65	107.94	
MA	1997	2	110.20	109.68	
MA	1997	3	112.72	111.51	
MA	1997	4	113.83	113.97	
MA	1998	1	114.50	116.04	
MA	1998	2	119.26	118.59	
MA	1998	3	122.62	121.28	
MA	1998	4	124.23	124.43	
MA	1999	1	126.03	127.78	
MA	1999	2	132.49	131.72	
MA	1999	3	137.22	135.64	
MA	1999	4	139.38	139.67	
MA	2000	1	142.67	144.63	
MA	2000	2	150.71	149.89	
MA	2000	3	156.76	154.90	
MA	2000	4	159.67	159.98	
MA	2001	1	163.57	165.80	
MA	2001	2	171.43	170.60	
MA	2001	3	178.36	176.28	
MA	2001	4	180.06	180.24	
MA	2002	1	182.66	185.16	
MA	2002	2	192.77	191.87	
MA	2002	3	201.50	199.31	
MA	2002	4	205.35	205.42	
MA	2003	1	207.22	209.98	
MA	2003	2	215.49	214.45	
MA	2003	3	221.59	219.41	
MA	2003	4	226.22	226.30	
MA	2004	1	229.62	232.48	
MA	2004	2	240.02	238.76	
MA	2004	3	246.88	244.65	
MA	2004	4	250.14	250.39	
MA	2005	1	253.47	256.36	
MA	2005	2	262.13	260.70	
MA	2005	3	266.10	263.79	
MA	2005	4	264.59	265.03	
MA	2006	1	262.37	265.13	
MA	2006	2	265.08	263.75	
MA	2006	3	261.01	258.67	
MA	2006	4	256.77	257.21	
MA	2007	1	250.59	253.18	
MA	2007	2	250.24	249.25	
MA	2007	3	246.17	243.74	
MA	2007	4	237.52	237.70	
MA	2008	1	230.80	233.56	
MA	2008	2	227.15	226.29	
MA	2008	3	223.89	221.57	
MA	2008	4	217.55	217.17	
MA	2009	1	212.14	215.59	
MA	2009	2	214.71	213.61	
MA	2009	3	217.50	215.05	
MA	2009	4	216.62	215.83	
MA	2010	1	207.16	211.66	
MA	2010	2	215.10	213.33	
MA	2010	3	210.81	208.25	
MA	2010	4	208.54	207.78	
MA	2011	1	199.01	204.07	
MA	2011	2	206.80	204.62	
MA	2011	3	207.89	204.89	
MA	2011	4	202.95	202.84	
MA	2012	1	198.17	203.24	
MA	2012	2	207.16	204.66	
MA	2012	3	210.52	207.30	
MA	2012	4	210.00	210.59	
MA	2013	1	210.36	215.25	
MA	2013	2	222.71	219.99	
MA	2013	3	227.79	224.33	
MA	2013	4	225.84	226.97	
MA	2014	1	225.50	230.08	
MA	2014	2	236.90	233.99	
MA	2014	3	238.06	234.93	
MA	2014	4	236.27	237.56	
MA	2015	1	236.51	240.56	
MA	2015	2	245.24	242.45	
MA	2015	3	249.13	246.29	
MA	2015	4	248.88	250.21	
MA	2016	1	248.77	252.38	
MA	2016	2	259.46	256.73	
MA	2016	3	263.16	260.61	
MA	2016	4	263.97	265.38	
MA	2017	1	267.90	271.00	
MA	2017	2	277.52	275.06	
MA	2017	3	282.11	279.69	
MA	2017	4	282.53	283.88	
MA	2018	1	285.89	288.66	
MA	2018	2	295.71	293.46	
MA	2018	3	299.09	296.85	
MA	2018	4	298.66	299.81	
MA	2019	1	301.07	303.67	
MA	2019	2	307.45	305.40	
MA	2019	3	311.77	309.57	
MA	2019	4	313.98	315.03	
MA	2020	1	315.88	318.74	
MA	2020	2	324.24	321.84	
MA	2020	3	339.80	337.34	
MA	2020	4	352.89	354.47	
MA	2021	1	364.79	368.30	
MA	2021	2	386.08	382.65	
MA	2021	3	396.73	393.35	
MA	2021	4	399.49	402.38	
MA	2022	1	410.03	414.03	
MA	2022	2	432.66	428.18	
MA	2022	3	429.49	425.30	
MA	2022	4	426.13	430.25	
MA	2023	1	433.96	438.11	
MA	2023	2	451.42	446.55	
MA	2023	3	462.98	457.91	
MA	2023	4	459.84	464.96	
MD	1991	1	100.00	100.00	
MD	1991	2	101.08	100.04	
MD	1991	3	101.19	100.09	
MD	1991	4	101.27	100.44	
MD	1992	1	101.58	101.58	
MD	1992	2	101.83	100.77	
MD	1992	3	102.72	101.61	
MD	1992	4	102.47	101.64	
MD	1993	1	101.43	101.40	
MD	1993	2	102.44	101.37	
MD	1993	3	103.16	102.07	
MD	1993	4	103.35	102.52	
MD	1994	1	102.72	102.65	
MD	1994	2	104.66	103.57	
MD	1994	3	104.62	103.54	
MD	1994	4	104.55	103.75	
MD	1995	1	104.39	104.26	
MD	1995	2	105.90	104.81	
MD	1995	3	105.72	104.64	
MD	1995	4	106.94	106.16	
MD	1996	1	106.08	105.90	
MD	1996	2	106.36	105.27	
MD	1996	3	106.31	105.22	
MD	1996	4	106.21	105.47	
MD	1997	1	106.13	105.90	
MD	1997	2	107.30	106.24	
MD	1997	3	107.68	106.53	
MD	1997	4	107.73	107.01	
MD	1998	1	108.50	108.28	
MD	1998	2	109.54	108.52	
MD	1998	3	109.92	108.62	
MD	1998	4	110.61	109.88	
MD	1999	1	111.00	110.85	
MD	1999	2	113.30	112.32	
MD	1999	3	114.91	113.36	
MD	1999	4	115.46	114.67	
MD	2000	1	116.12	116.13	
MD	2000	2	117.98	117.04	
MD	2000	3	119.90	118.05	
MD	2000	4	120.57	119.72	
MD	2001	1	122.49	122.72	
MD	2001	2	125.84	124.91	
MD	2001	3	129.88	127.58	
MD	2001	4	131.44	130.50	
MD	2002	1	132.96	133.45	
MD	2002	2	138.75	137.78	
MD	2002	3	146.06	143.22	
MD	2002	4	148.87	147.81	
MD	2003	1	151.10	151.84	
MD	2003	2	158.53	157.39	
MD	2003	3	167.22	163.87	
MD	2003	4	169.76	168.61	
MD	2004	1	173.75	174.60	
MD	2004	2	184.97	183.56	
MD	2004	3	196.91	193.08	
MD	2004	4	202.03	200.75	
MD	2005	1	209.43	210.20	
MD	2005	2	224.18	222.40	
MD	2005	3	239.49	235.16	
MD	2005	4	246.60	245.20	
MD	2006	1	252.05	252.42	
MD	2006	2	259.82	257.80	
MD	2006	3	262.63	258.26	
MD	2006	4	263.35	261.85	
MD	2007	1	263.03	263.08	
MD	2007	2	259.53	257.49	
MD	2007	3	254.76	250.85	
MD	2007	4	246.29	244.76	
MD	2008	1	238.28	238.31	
MD	2008	2	229.48	227.65	
MD	2008	3	221.30	217.93	
MD	2008	4	209.07	207.62	
MD	2009	1	201.19	201.59	
MD	2009	2	195.78	194.03	
MD	2009	3	193.76	190.62	
MD	2009	4	189.73	188.39	
MD	2010	1	182.74	183.58	
MD	2010	2	184.18	182.34	
MD	2010	3	179.73	176.48	
MD	2010	4	175.97	174.81	
MD	2011	1	169.60	170.88	
MD	2011	2	170.65	168.62	
MD	2011	3	172.06	168.69	
MD	2011	4	168.49	167.57	
MD	2012	1	166.93	168.48	
MD	2012	2	174.18	171.88	
MD	2012	3	176.92	173.20	
MD	2012	4	175.66	174.99	
MD	2013	1	176.02	177.78	
MD	2013	2	183.26	180.65	
MD	2013	3	188.17	184.09	
MD	2013	4	184.86	184.42	
MD	2014	1	184.07	185.82	
MD	2014	2	188.90	186.15	
MD	2014	3	189.96	185.85	
MD	2014	4	186.50	186.20	
MD	2015	1	185.47	187.06	
MD	2015	2	190.37	187.59	
MD	2015	3	193.11	189.12	
MD	2015	4	190.14	189.79	
MD	2016	1	189.00	190.40	
MD	2016	2	196.73	193.94	
MD	2016	3	199.72	195.79	
MD	2016	4	198.67	198.23	
MD	2017	1	198.40	199.63	
MD	2017	2	205.25	202.42	
MD	2017	3	208.45	204.60	
MD	2017	4	208.08	207.50	
MD	2018	1	209.53	210.62	
MD	2018	2	214.68	211.78	
MD	2018	3	218.64	214.85	
MD	2018	4	217.86	217.19	
MD	2019	1	217.91	218.79	
MD	2019	2	223.88	220.90	
MD	2019	3	226.60	222.91	
MD	2019	4	226.85	226.11	
MD	2020	1	230.66	231.40	
MD	2020	2	238.54	235.35	
MD	2020	3	246.71	242.89	
MD	2020	4	250.77	250.00	
MD	2021	1	253.85	254.49	
MD	2021	2	264.02	260.41	
MD	2021	3	271.59	267.56	
MD	2021	4	276.07	275.27	
MD	2022	1	281.75	282.36	
MD	2022	2	291.71	287.59	
MD	2022	3	295.42	291.14	
MD	2022	4	296.70	295.96	
MD	2023	1	300.72	301.27	
MD	2023	2	311.31	306.83	
MD	2023	3	315.86	311.34	
MD	2023	4	315.15	314.44	
ME	1991	1	100.00	100.00	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1991	2	99.69	98.99	
ME	1991	3	100.50	98.74	
ME	1991	4	98.31	98.17	
ME	1992	1	101.21	101.22	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1992	2	98.06	97.32	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1992	3	99.53	97.83	
ME	1992	4	98.46	98.36	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1993	1	94.02	94.03	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1993	2	96.20	95.38	
ME	1993	3	96.46	94.88	
ME	1993	4	95.31	95.22	
ME	1994	1	95.23	95.24	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	1994	2	96.13	95.21	
ME	1994	3	96.52	95.06	
ME	1994	4	94.31	94.22	
ME	1995	1	94.10	94.06	
ME	1995	2	95.56	94.61	
ME	1995	3	95.98	94.63	
ME	1995	4	95.57	95.43	
ME	1996	1	98.15	98.07	
ME	1996	2	98.32	97.35	
ME	1996	3	98.55	97.25	
ME	1996	4	96.83	96.58	
ME	1997	1	98.38	98.27	
ME	1997	2	98.78	97.90	
ME	1997	3	100.37	99.07	
ME	1997	4	101.90	101.49	
ME	1998	1	101.74	101.70	
ME	1998	2	103.74	102.89	
ME	1998	3	105.54	104.14	
ME	1998	4	106.82	106.27	
ME	1999	1	108.27	108.34	
ME	1999	2	111.27	110.42	
ME	1999	3	114.74	113.12	
ME	1999	4	116.24	115.60	
ME	2000	1	116.94	117.12	
ME	2000	2	120.87	119.94	
ME	2000	3	124.72	122.88	
ME	2000	4	126.60	125.90	
ME	2001	1	128.74	129.05	
ME	2001	2	134.02	132.93	
ME	2001	3	138.50	136.36	
ME	2001	4	138.35	137.69	
ME	2002	1	144.00	144.41	
ME	2002	2	148.92	147.59	
ME	2002	3	155.00	152.58	
ME	2002	4	157.66	157.00	
ME	2003	1	160.28	160.79	
ME	2003	2	166.00	164.39	
ME	2003	3	170.05	167.39	
ME	2003	4	175.92	175.24	
ME	2004	1	175.91	176.54	
ME	2004	2	185.71	183.78	
ME	2004	3	192.34	189.40	
ME	2004	4	192.13	191.31	
ME	2005	1	199.03	199.91	
ME	2005	2	205.98	203.71	
ME	2005	3	210.12	206.94	
ME	2005	4	210.56	209.63	
ME	2006	1	209.54	210.57	
ME	2006	2	213.15	210.67	
ME	2006	3	214.01	210.90	
ME	2006	4	211.81	210.74	
ME	2007	1	208.46	209.59	
ME	2007	2	212.22	209.69	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2007	3	212.84	209.87	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2007	4	209.80	208.52	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2008	1	205.21	206.50	
ME	2008	2	206.05	203.50	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2008	3	203.17	200.53	
ME	2008	4	194.85	193.32	
ME	2009	1	195.19	196.63	
ME	2009	2	196.11	193.68	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2009	3	192.90	190.46	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2009	4	191.03	189.36	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2010	1	186.04	187.47	
ME	2010	2	188.89	186.63	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2010	3	188.13	185.69	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2010	4	187.68	186.05	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2011	1	180.09	181.43	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2011	2	184.58	182.48	
ME	2011	3	184.40	181.85	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2011	4	183.51	182.02	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2012	1	178.87	180.23	
ME	2012	2	180.47	178.42	
ME	2012	3	182.21	179.48	
ME	2012	4	183.32	182.06	
ME	2013	1	184.20	185.65	
ME	2013	2	187.13	184.91	
ME	2013	3	190.52	187.47	
ME	2013	4	186.28	185.26	
ME	2014	1	187.56	189.04	
ME	2014	2	192.68	190.34	
ME	2014	3	193.63	190.36	
ME	2014	4	192.22	191.31	
ME	2015	1	189.39	190.99	
ME	2015	2	199.27	196.75	
ME	2015	3	201.73	198.29	
ME	2015	4	200.72	199.74	
ME	2016	1	200.44	202.21	
ME	2016	2	208.83	206.24	
ME	2016	3	212.25	208.55	
ME	2016	4	212.96	211.89	
ME	2017	1	213.62	215.42	
ME	2017	2	218.18	215.67	
ME	2017	3	224.96	221.02	
ME	2017	4	226.80	225.64	
ME	2018	1	223.89	225.54	
ME	2018	2	234.75	232.38	
ME	2018	3	238.30	233.97	
ME	2018	4	238.74	237.61	
ME	2019	1	241.29	243.02	
ME	2019	2	246.38	243.84	
ME	2019	3	254.57	249.78	
ME	2019	4	253.80	252.93	
ME	2020	1	260.17	262.09	
ME	2020	2	266.79	263.86	
ME	2020	3	280.10	274.37	
ME	2020	4	291.28	291.00	
ME	2021	1	299.31	301.67	
ME	2021	2	322.36	318.34	
ME	2021	3	338.63	331.21	
ME	2021	4	347.47	347.99	
ME	2022	1	358.46	361.48	
ME	2022	2	385.99	380.70	
ME	2022	3	390.29	381.14	
ME	2022	4	381.01	382.35	
ME	2023	1	391.28	394.95	
ME	2023	2	411.47	405.21	
ME	2023	3	434.74	424.16	Note: (External) County Records Data Comprise Less than 10% of Total Sample
ME	2023	4	431.13	433.31	Note: (External) County Records Data Comprise Less than 10% of Total Sample
MI	1991	1	100.00	100.00	
MI	1991	2	102.09	100.80	
MI	1991	3	102.97	101.47	
MI	1991	4	103.11	102.09	
MI	1992	1	104.12	104.12	
MI	1992	2	105.92	104.58	
MI	1992	3	106.89	105.33	
MI	1992	4	107.19	106.15	
MI	1993	1	106.63	106.61	
MI	1993	2	108.83	107.44	
MI	1993	3	110.47	108.87	
MI	1993	4	111.31	110.28	
MI	1994	1	111.51	111.42	
MI	1994	2	115.08	113.60	
MI	1994	3	117.21	115.54	
MI	1994	4	118.43	117.39	
MI	1995	1	119.54	119.37	
MI	1995	2	123.70	122.10	
MI	1995	3	126.32	124.57	
MI	1995	4	128.21	127.11	
MI	1996	1	130.45	130.18	
MI	1996	2	134.22	132.48	
MI	1996	3	136.72	134.89	
MI	1996	4	138.75	137.57	
MI	1997	1	140.73	140.35	
MI	1997	2	144.21	142.35	
MI	1997	3	146.84	144.97	
MI	1997	4	148.62	147.31	
MI	1998	1	150.74	150.25	
MI	1998	2	155.46	153.51	
MI	1998	3	157.64	155.72	
MI	1998	4	160.00	158.53	
MI	1999	1	161.73	161.12	
MI	1999	2	167.08	165.04	
MI	1999	3	171.17	169.17	
MI	1999	4	174.62	172.93	
MI	2000	1	176.60	175.87	
MI	2000	2	181.15	179.04	
MI	2000	3	183.94	181.85	
MI	2000	4	186.99	185.10	
MI	2001	1	188.86	187.97	
MI	2001	2	191.40	189.28	
MI	2001	3	194.10	191.96	
MI	2001	4	195.25	193.22	
MI	2002	1	196.45	195.42	
MI	2002	2	199.05	196.97	
MI	2002	3	200.94	198.74	
MI	2002	4	202.18	200.02	
MI	2003	1	201.84	200.75	
MI	2003	2	203.62	201.58	
MI	2003	3	204.79	202.49	
MI	2003	4	206.34	204.09	
MI	2004	1	206.77	205.75	
MI	2004	2	208.39	206.32	
MI	2004	3	209.13	206.65	
MI	2004	4	209.99	207.68	
MI	2005	1	209.61	208.79	
MI	2005	2	209.87	207.76	
MI	2005	3	209.87	207.16	
MI	2005	4	208.81	206.52	
MI	2006	1	204.62	204.09	
MI	2006	2	202.90	200.87	
MI	2006	3	199.96	197.10	
MI	2006	4	194.03	191.89	
MI	2007	1	187.42	187.19	
MI	2007	2	182.62	180.79	
MI	2007	3	174.27	171.59	
MI	2007	4	164.21	162.36	
MI	2008	1	153.23	153.19	
MI	2008	2	146.76	145.36	
MI	2008	3	141.48	139.14	
MI	2008	4	127.22	125.81	
MI	2009	1	119.87	119.89	
MI	2009	2	115.90	114.83	
MI	2009	3	116.29	114.27	
MI	2009	4	115.84	114.62	
MI	2010	1	114.75	114.71	
MI	2010	2	115.60	114.62	
MI	2010	3	113.03	110.96	
MI	2010	4	111.16	110.11	
MI	2011	1	107.73	107.62	
MI	2011	2	107.43	106.51	
MI	2011	3	111.23	109.15	
MI	2011	4	110.53	109.63	
MI	2012	1	112.40	112.20	
MI	2012	2	114.83	113.82	
MI	2012	3	117.89	115.59	
MI	2012	4	120.26	119.52	
MI	2013	1	124.91	124.62	
MI	2013	2	130.16	128.90	
MI	2013	3	135.64	132.96	
MI	2013	4	137.47	136.84	
MI	2014	1	139.43	139.07	
MI	2014	2	145.19	143.64	
MI	2014	3	152.10	149.07	
MI	2014	4	151.32	150.81	
MI	2015	1	154.33	153.93	
MI	2015	2	158.78	156.89	
MI	2015	3	162.49	159.33	
MI	2015	4	162.02	161.53	
MI	2016	1	165.46	165.09	
MI	2016	2	170.31	168.13	
MI	2016	3	174.72	171.39	
MI	2016	4	175.77	175.26	
MI	2017	1	179.54	179.19	
MI	2017	2	185.96	183.47	
MI	2017	3	190.49	186.94	
MI	2017	4	191.85	191.19	
MI	2018	1	197.08	196.87	
MI	2018	2	202.39	199.55	
MI	2018	3	207.13	203.31	
MI	2018	4	207.81	206.96	
MI	2019	1	210.14	210.17	
MI	2019	2	217.16	213.96	
MI	2019	3	221.16	217.06	
MI	2019	4	221.73	220.68	
MI	2020	1	224.75	225.18	
MI	2020	2	231.49	227.89	
MI	2020	3	241.56	236.93	
MI	2020	4	247.79	246.63	
MI	2021	1	252.97	253.78	
MI	2021	2	270.43	266.09	
MI	2021	3	280.97	275.35	
MI	2021	4	285.32	284.02	
MI	2022	1	292.07	293.37	
MI	2022	2	305.89	300.83	
MI	2022	3	308.89	302.42	
MI	2022	4	307.76	306.55	
MI	2023	1	309.18	310.72	
MI	2023	2	322.73	317.31	
MI	2023	3	333.53	326.35	
MI	2023	4	332.17	331.00	
MN	1991	1	100.00	100.00	
MN	1991	2	100.46	100.08	
MN	1991	3	100.95	100.48	
MN	1991	4	101.54	101.40	
MN	1992	1	102.60	102.63	
MN	1992	2	103.62	103.23	
MN	1992	3	104.28	103.75	
MN	1992	4	104.95	104.81	
MN	1993	1	105.62	105.73	
MN	1993	2	107.31	106.88	
MN	1993	3	108.71	108.08	
MN	1993	4	109.57	109.44	
MN	1994	1	110.49	110.69	
MN	1994	2	112.30	111.82	
MN	1994	3	113.82	113.08	
MN	1994	4	114.17	114.06	
MN	1995	1	115.08	115.39	
MN	1995	2	117.49	116.93	
MN	1995	3	119.38	118.53	
MN	1995	4	120.17	120.08	
MN	1996	1	121.18	121.61	
MN	1996	2	123.38	122.71	
MN	1996	3	124.68	123.75	
MN	1996	4	125.94	125.86	
MN	1997	1	126.48	127.09	
MN	1997	2	129.80	128.99	
MN	1997	3	131.93	130.86	
MN	1997	4	132.91	132.86	
MN	1998	1	134.70	135.50	
MN	1998	2	138.96	137.99	
MN	1998	3	141.91	140.65	
MN	1998	4	143.72	143.73	
MN	1999	1	144.65	145.64	
MN	1999	2	151.67	150.53	
MN	1999	3	156.38	154.89	
MN	1999	4	159.36	159.49	
MN	2000	1	162.96	164.07	
MN	2000	2	171.76	170.46	
MN	2000	3	177.50	175.78	
MN	2000	4	180.24	180.45	
MN	2001	1	184.89	186.01	
MN	2001	2	192.31	190.96	
MN	2001	3	197.06	195.22	
MN	2001	4	199.15	199.34	
MN	2002	1	202.52	203.51	
MN	2002	2	209.17	207.92	
MN	2002	3	214.99	213.12	
MN	2002	4	217.62	217.70	
MN	2003	1	221.01	221.81	
MN	2003	2	227.07	225.94	
MN	2003	3	231.85	230.07	
MN	2003	4	234.85	234.74	
MN	2004	1	238.25	238.85	
MN	2004	2	244.81	243.82	
MN	2004	3	250.69	248.94	
MN	2004	4	253.33	253.10	
MN	2005	1	259.87	260.28	
MN	2005	2	261.64	260.81	
MN	2005	3	265.14	263.33	
MN	2005	4	266.95	266.53	
MN	2006	1	269.50	270.03	
MN	2006	2	268.33	267.66	
MN	2006	3	268.10	265.93	
MN	2006	4	265.47	264.93	
MN	2007	1	262.17	263.20	
MN	2007	2	257.40	256.79	
MN	2007	3	252.65	250.11	
MN	2007	4	242.91	242.17	
MN	2008	1	233.23	235.09	
MN	2008	2	228.02	227.19	
MN	2008	3	222.48	219.90	
MN	2008	4	212.14	211.16	
MN	2009	1	203.02	205.65	
MN	2009	2	204.53	203.36	
MN	2009	3	206.01	203.44	
MN	2009	4	206.11	204.88	
MN	2010	1	200.98	204.41	
MN	2010	2	207.31	205.64	
MN	2010	3	201.75	199.16	
MN	2010	4	197.72	196.59	
MN	2011	1	188.05	191.49	
MN	2011	2	192.46	190.70	
MN	2011	3	195.05	192.38	
MN	2011	4	193.64	193.15	
MN	2012	1	191.47	194.45	
MN	2012	2	199.49	197.56	
MN	2012	3	204.24	201.50	
MN	2012	4	205.67	206.12	
MN	2013	1	204.89	206.84	
MN	2013	2	217.53	215.47	
MN	2013	3	223.12	220.50	
MN	2013	4	221.99	223.59	
MN	2014	1	226.40	226.75	
MN	2014	2	231.03	229.00	
MN	2014	3	233.40	231.40	
MN	2014	4	231.43	233.89	
MN	2015	1	240.68	239.25	
MN	2015	2	241.20	239.40	
MN	2015	3	243.39	242.06	
MN	2015	4	243.91	246.87	
MN	2016	1	254.23	251.46	
MN	2016	2	255.01	253.43	
MN	2016	3	257.81	256.90	
MN	2016	4	258.29	261.41	
MN	2017	1	270.94	267.52	
MN	2017	2	271.77	270.39	
MN	2017	3	274.54	273.59	
MN	2017	4	275.27	278.11	
MN	2018	1	288.53	285.56	
MN	2018	2	289.01	287.58	
MN	2018	3	291.52	290.08	
MN	2018	4	291.67	293.95	
MN	2019	1	302.20	300.69	
MN	2019	2	303.89	302.09	
MN	2019	3	309.27	306.92	
MN	2019	4	309.04	310.73	
MN	2020	1	312.58	313.27	
MN	2020	2	323.59	320.77	
MN	2020	3	332.50	329.08	
MN	2020	4	338.65	340.27	
MN	2021	1	344.21	347.05	
MN	2021	2	365.96	361.70	
MN	2021	3	376.53	371.65	
MN	2021	4	376.50	378.75	
MN	2022	1	379.99	384.55	
MN	2022	2	405.04	399.35	
MN	2022	3	404.55	398.60	
MN	2022	4	399.04	401.99	
MN	2023	1	400.32	405.78	
MN	2023	2	417.61	411.30	
MN	2023	3	422.18	415.44	
MN	2023	4	414.71	418.22	
MO	1991	1	100.00	100.00	
MO	1991	2	101.21	100.42	
MO	1991	3	101.62	100.61	
MO	1991	4	101.27	100.92	
MO	1992	1	101.46	101.45	
MO	1992	2	102.66	101.87	
MO	1992	3	103.14	102.12	
MO	1992	4	103.46	103.09	
MO	1993	1	102.83	102.82	
MO	1993	2	104.95	104.15	
MO	1993	3	106.21	105.16	
MO	1993	4	106.66	106.27	
MO	1994	1	107.57	107.53	
MO	1994	2	109.38	108.58	
MO	1994	3	110.84	109.76	
MO	1994	4	111.43	111.01	
MO	1995	1	112.12	112.05	
MO	1995	2	114.02	113.21	
MO	1995	3	115.67	114.57	
MO	1995	4	115.86	115.40	
MO	1996	1	116.43	116.33	
MO	1996	2	119.00	118.16	
MO	1996	3	119.74	118.62	
MO	1996	4	120.62	120.15	
MO	1997	1	121.79	121.67	
MO	1997	2	123.17	122.28	
MO	1997	3	124.56	123.43	
MO	1997	4	125.62	125.14	
MO	1998	1	126.55	126.42	
MO	1998	2	128.53	127.55	
MO	1998	3	130.41	129.25	
MO	1998	4	131.47	130.99	
MO	1999	1	133.03	132.91	
MO	1999	2	136.19	135.09	
MO	1999	3	138.47	137.26	
MO	1999	4	139.58	139.07	
MO	2000	1	141.64	141.57	
MO	2000	2	145.00	143.77	
MO	2000	3	146.80	145.49	
MO	2000	4	148.39	147.87	
MO	2001	1	149.44	149.42	
MO	2001	2	153.72	152.40	
MO	2001	3	155.62	154.19	
MO	2001	4	156.16	155.60	
MO	2002	1	158.55	158.58	
MO	2002	2	161.65	160.28	
MO	2002	3	163.78	162.21	
MO	2002	4	165.08	164.48	
MO	2003	1	166.12	166.22	
MO	2003	2	170.24	168.87	
MO	2003	3	173.17	171.38	
MO	2003	4	174.33	173.64	
MO	2004	1	176.68	176.94	
MO	2004	2	180.98	179.58	
MO	2004	3	183.39	181.24	
MO	2004	4	185.84	185.14	
MO	2005	1	187.59	188.14	
MO	2005	2	191.11	189.62	
MO	2005	3	194.83	192.13	
MO	2005	4	195.63	195.04	
MO	2006	1	195.29	196.24	
MO	2006	2	197.89	196.21	
MO	2006	3	199.19	196.03	
MO	2006	4	197.75	197.26	
MO	2007	1	195.29	196.80	
MO	2007	2	196.66	194.65	
MO	2007	3	194.58	191.23	
MO	2007	4	186.37	185.95	
MO	2008	1	180.40	182.37	
MO	2008	2	181.17	178.99	
MO	2008	3	180.68	177.31	
MO	2008	4	169.41	169.11	
MO	2009	1	165.93	168.22	
MO	2009	2	170.02	167.63	
MO	2009	3	171.31	167.91	
MO	2009	4	171.22	171.07	
MO	2010	1	163.52	166.08	
MO	2010	2	167.88	165.29	
MO	2010	3	159.30	155.97	
MO	2010	4	154.01	154.03	
MO	2011	1	148.51	151.00	
MO	2011	2	151.77	149.23	
MO	2011	3	153.55	150.31	
MO	2011	4	146.95	147.11	
MO	2012	1	146.13	148.56	
MO	2012	2	152.41	149.78	
MO	2012	3	153.79	150.49	
MO	2012	4	151.99	152.40	
MO	2013	1	150.76	153.09	
MO	2013	2	158.38	155.59	
MO	2013	3	162.24	158.85	
MO	2013	4	158.54	159.15	
MO	2014	1	159.28	161.44	
MO	2014	2	165.93	162.99	
MO	2014	3	168.05	164.72	
MO	2014	4	167.49	168.25	
MO	2015	1	167.75	169.66	
MO	2015	2	174.59	171.50	
MO	2015	3	175.92	172.80	
MO	2015	4	173.99	174.70	
MO	2016	1	175.83	177.51	
MO	2016	2	183.25	180.11	
MO	2016	3	185.49	182.46	
MO	2016	4	184.25	184.96	
MO	2017	1	186.34	187.77	
MO	2017	2	193.60	190.44	
MO	2017	3	195.79	192.84	
MO	2017	4	195.41	195.97	
MO	2018	1	199.35	200.73	
MO	2018	2	204.84	201.63	
MO	2018	3	207.94	204.94	
MO	2018	4	206.41	206.93	
MO	2019	1	207.19	208.49	
MO	2019	2	214.99	211.63	
MO	2019	3	218.26	215.25	
MO	2019	4	218.86	219.39	
MO	2020	1	221.43	222.82	
MO	2020	2	229.30	225.49	
MO	2020	3	237.24	234.17	
MO	2020	4	243.81	244.53	
MO	2021	1	249.72	251.22	
MO	2021	2	265.67	260.90	
MO	2021	3	274.30	271.01	
MO	2021	4	277.57	278.57	
MO	2022	1	289.16	290.88	
MO	2022	2	304.32	298.37	
MO	2022	3	303.57	300.18	
MO	2022	4	300.58	301.97	
MO	2023	1	304.95	306.64	
MO	2023	2	320.04	313.43	
MO	2023	3	323.05	319.64	
MO	2023	4	327.48	329.22	
MS	1991	1	100.00	100.00	
MS	1991	2	99.26	99.42	
MS	1991	3	98.75	99.10	
MS	1991	4	100.51	100.77	Note: (External) County Records Data Comprise Less than 10% of Total Sample
MS	1992	1	102.79	102.81	Note: (External) County Records Data Comprise Less than 10% of Total Sample
MS	1992	2	102.45	102.63	Note: (External) County Records Data Comprise Less than 10% of Total Sample
MS	1992	3	102.87	103.19	Note: (External) County Records Data Comprise Less than 10% of Total Sample
MS	1992	4	102.86	103.12	Note: (External) County Records Data Comprise Less than 10% of Total Sample
